Text,Image
urn:cts:greekLit:tlg0012.tlg001.msA:5.100,"urn:cite:hmt:vaimg.VA064RN-0065@0.178,0.4786,0.423,0.0398"
urn:cts:greekLit:tlg0012.tlg001.msA:5.101,"urn:cite:hmt:vaimg.VA064RN-0065@0.18,0.4981,0.433,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:5.102,"urn:cite:hmt:vaimg.VA064RN-0065@0.182,0.5169,0.418,0.0346"
urn:cts:greekLit:tlg0012.tlg001.msA:5.103,"urn:cite:hmt:vaimg.VA064RN-0065@0.188,0.5364,0.384,0.0368"
urn:cts:greekLit:tlg0012.tlg001.msA:5.104,"urn:cite:hmt:vaimg.VA064RN-0065@0.182,0.5537,0.431,0.0383"
urn:cts:greekLit:tlg0012.tlg001.msA:5.105,"urn:cite:hmt:vaimg.VA064RN-0065@0.186,0.5778,0.433,0.0346"
urn:cts:greekLit:tlg0012.tlg001.msA:5.106,"urn:cite:hmt:vaimg.VA064RN-0065@0.174,0.5988,0.456,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:5.107,"urn:cite:hmt:vaimg.VA064RN-0065@0.182,0.6183,0.409,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:5.108,"urn:cite:hmt:vaimg.VA064RN-0065@0.182,0.6356,0.422,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:5.109,"urn:cite:hmt:vaimg.VA064RN-0065@0.182,0.6544,0.42,0.0383"
urn:cts:greekLit:tlg0012.tlg001.msA:5.110,"urn:cite:hmt:vaimg.VA064RN-0065@0.178,0.6747,0.402,0.0368"
urn:cts:greekLit:tlg0012.tlg001.msA:5.111,"urn:cite:hmt:vaimg.VA064VN-0566@0.448,0.2209,0.438,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:5.112,"urn:cite:hmt:vaimg.VA064VN-0566@0.449,0.2397,0.428,0.0376"
urn:cts:greekLit:tlg0012.tlg001.msA:5.113,"urn:cite:hmt:vaimg.VA064VN-0566@0.451,0.2607,0.412,0.0346"
urn:cts:greekLit:tlg0012.tlg001.msA:5.114,"urn:cite:hmt:vaimg.VA064VN-0566@0.448,0.2757,0.431,0.0353"
urn:cts:greekLit:tlg0012.tlg001.msA:5.115,"urn:cite:hmt:vaimg.VA064VN-0566@0.454,0.2945,0.39,0.0383"
urn:cts:greekLit:tlg0012.tlg001.msA:5.116,"urn:cite:hmt:vaimg.VA064VN-0566@0.456,0.3133,0.427,0.0346"
urn:cts:greekLit:tlg0012.tlg001.msA:5.117,"urn:cite:hmt:vaimg.VA064VN-0566@0.452,0.3328,0.418,0.0361"
urn:cts:greekLit:tlg0012.tlg001.msA:5.118,"urn:cite:hmt:vaimg.VA064VN-0566@0.453,0.3501,0.44,0.0368"
urn:cts:greekLit:tlg0012.tlg001.msA:5.119,"urn:cite:hmt:vaimg.VA064VN-0566@0.456,0.3689,0.433,0.0361"
urn:cts:greekLit:tlg0012.tlg001.msA:5.120,"urn:cite:hmt:vaimg.VA064VN-0566@0.449,0.3877,0.392,0.0361"
urn:cts:greekLit:tlg0012.tlg001.msA:5.121,"urn:cite:hmt:vaimg.VA064VN-0566@0.458,0.402,0.444,0.0383"
urn:cts:greekLit:tlg0012.tlg001.msA:5.122,"urn:cite:hmt:vaimg.VA064VN-0566@0.462,0.42,0.451,0.0383"
urn:cts:greekLit:tlg0012.tlg001.msA:5.123,"urn:cite:hmt:vaimg.VA064VN-0566@0.455,0.4403,0.408,0.0376"
urn:cts:greekLit:tlg0012.tlg001.msA:5.124,"urn:cite:hmt:vaimg.VA064VN-0566@0.459,0.4613,0.405,0.0368"
urn:cts:greekLit:tlg0012.tlg001.msA:5.125,"urn:cite:hmt:vaimg.VA064VN-0566@0.465,0.4801,0.382,0.0338"
urn:cts:greekLit:tlg0012.tlg001.msA:5.126,"urn:cite:hmt:vaimg.VA064VN-0566@0.462,0.4899,0.425,0.0421"
urn:cts:greekLit:tlg0012.tlg001.msA:5.127,"urn:cite:hmt:vaimg.VA064VN-0566@0.462,0.5131,0.419,0.0413"
urn:cts:greekLit:tlg0012.tlg001.msA:5.128,"urn:cite:hmt:vaimg.VA064VN-0566@0.464,0.5334,0.413,0.0398"
urn:cts:greekLit:tlg0012.tlg001.msA:5.129,"urn:cite:hmt:vaimg.VA064VN-0566@0.461,0.5522,0.44,0.0383"
urn:cts:greekLit:tlg0012.tlg001.msA:5.130,"urn:cite:hmt:vaimg.VA064VN-0566@0.464,0.571,0.405,0.0413"
urn:cts:greekLit:tlg0012.tlg001.msA:5.131,"urn:cite:hmt:vaimg.VA064VN-0566@0.458,0.592,0.444,0.0383"
urn:cts:greekLit:tlg0012.tlg001.msA:5.132,"urn:cite:hmt:vaimg.VA064VN-0566@0.468,0.6131,0.429,0.0383"
urn:cts:greekLit:tlg0012.tlg001.msA:5.133,"urn:cite:hmt:vaimg.VA064VN-0566@0.469,0.6326,0.438,0.0353"
urn:cts:greekLit:tlg0012.tlg001.msA:5.134,"urn:cite:hmt:vaimg.VA064VN-0566@0.462,0.6521,0.434,0.0361"
urn:cts:greekLit:tlg0012.tlg001.msA:5.135,"urn:cite:hmt:vaimg.VA064VN-0566@0.473,0.6709,0.434,0.0361"
urn:cts:greekLit:tlg0012.tlg001.msA:5.136,"urn:cite:hmt:vaimg.VA065RN-0066@0.163,0.2201,0.448,0.0361"
urn:cts:greekLit:tlg0012.tlg001.msA:5.137,"urn:cite:hmt:vaimg.VA065RN-0066@0.175,0.2389,0.399,0.0361"
urn:cts:greekLit:tlg0012.tlg001.msA:5.138,"urn:cite:hmt:vaimg.VA065RN-0066@0.174,0.26,0.429,0.0376"
urn:cts:greekLit:tlg0012.tlg001.msA:5.139,"urn:cite:hmt:vaimg.VA065RN-0066@0.173,0.2817,0.441,0.0346"
